Année,situation,Taux d’insertion,Part des emplois de niveau cadre ou profession intermédiaire,Part des emplois de niveau cadre,% emplois extérieurs à la région de l’université,Part des emplois stables,Part des emplois à temps plein,Salaire net mensuel médian des emplois à temps plein,Salaire brut annuel estimé,Premier quartile des salaires nets mensuels des emplois à temps plein,Dernier quartile des salaires nets mensuels des emplois à temps plein,Part des diplômés boursiers dans la discipline,Part des femmes,Taux de chômage national,Salaire net mensuel médian national,Salaire net mensuel national 1er quartile,Salaire net mensuel national 3ème quartile,Disciplines_encoded,Domaine_encoded,Discipline_encoded,Secteur disciplinaire_encoded
2014,0,81.0,69.0,53.0,38.0,55.0,79.0,-1.4371611981313934,-1.4536679708540343,-1.5813264308106272,-1.4723879233885593,32.0,89.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2020,1,85.0,69.0,48.0,25.0,76.0,91.0,-0.4947276104949351,-0.5465086599449243,-0.45454650714860745,-0.8966987488868714,40.0,88.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2011,1,92.0,81.0,65.0,32.0,66.0,82.0,-0.45545954434341596,-0.49747302151740475,-0.9052584766134154,-0.8966987488868714,29.0,90.0,9.7,-1.477468542378848,-0.9109036662287666,-0.9109036662287666,0.007279344858962694,0.17652411282984531,0.17652411282984531,0.007279344858962694
2019,0,83.0,85.0,55.0,60.0,45.0,77.0,-1.554965396585951,-1.0859006826476383,-1.4010416430247041,-1.2565044829504264,43.0,89.0,7.2,1.3862667805036102,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2015,1,90.0,76.0,50.0,52.0,59.0,74.0,-0.8481402058586069,-0.8897581289375605,-1.0855432643993386,-0.4289512946042499,39.0,84.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2017,1,92.0,72.0,46.0,53.0,72.0,93.0,0.13356144792937058,0.06643682039906912,-0.45454650714860745,0.3266407469292156,30.0,79.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.01364877161055505,0.17652411282984531,0.17652411282984531,0.01364877161055505
2015,1,83.0,61.0,37.0,46.0,48.0,82.0,-1.4371611981313934,-1.4536679708540343,-1.1306144613458193,-1.6882713638266924,41.0,73.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2012,1,85.0,72.0,55.0,43.0,56.0,81.0,-0.6517998751010114,-0.6936155752274826,-1.4010416430247041,-1.076601615918649,22.0,82.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2017,1,87.0,74.0,35.0,35.0,54.0,83.0,-1.0052124704646834,-1.0368650442201188,-0.9052584766134154,-1.2565044829504264,46.0,85.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2013,0,80.0,76.0,51.0,39.0,45.0,78.0,-1.0837486027677217,-1.1104185018613981,-0.9954008705063769,-1.14856276273136,31.0,72.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.21929026387625114,0.017288444040036398,0.017288444040036398
2018,1,80.0,67.0,39.0,40.0,50.0,83.0,-1.0444805366162024,-1.0613828634338787,-1.1306144613458193,-1.0046404691059379,42.0,67.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.21929026387625114,0.04913557779799818,0.017288444040036398
2017,0,86.0,89.0,61.0,42.0,55.0,93.0,-0.25911921358582046,-0.30133046780732686,-0.3644041132556458,-0.1770872807597614,33.0,48.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.017288444040036398,0.21929026387625114,0.04913557779799818,0.017288444040036398
2020,0,94.0,95.0,87.0,35.0,53.0,72.0,-0.18058308128278225,0.38516847017794564,0.2215214470486045,-0.3569901477915389,42.0,87.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.017288444040036398,0.21929026387625114,0.017288444040036398,0.017288444040036398
2020,1,95.0,97.0,92.0,35.0,67.0,76.0,0.4477059771415234,0.38516847017794564,0.8975894012458164,0.3626213203355711,42.0,87.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.017288444040036398,0.21929026387625114,0.017288444040036398,0.017288444040036398
2016,0,89.0,89.0,79.0,38.0,47.0,62.0,-1.0444805366162024,-1.0613828634338787,-0.6799024918810114,-1.1845433361377153,39.0,85.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.017288444040036398,0.21929026387625114,0.017288444040036398,0.017288444040036398
2012,0,86.0,89.0,77.0,42.0,44.0,56.0,-1.3193569996768362,-1.3310788747852358,-0.9052584766134154,-1.4364073499822039,35.0,89.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.21929026387625114,0.017288444040036398,0.017288444040036398
2017,1,94.0,97.0,91.0,34.0,67.0,71.0,-0.33765534588885865,-0.3748839254486061,-0.04890573463028028,-0.3569901477915389,38.0,87.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.017288444040036398,0.21929026387625114,0.017288444040036398,0.017288444040036398
2015,1,93.0,94.0,85.0,37.0,63.0,68.0,-0.6517998751010114,-0.6936155752274826,-0.31933291630916505,-0.7167958818550939,37.0,88.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.017288444040036398,0.21929026387625114,0.017288444040036398,0.017288444040036398
2019,0,83.0,81.0,55.0,39.0,53.0,89.0,-0.6517998751010114,-0.30133046780732686,-0.6348312949345306,-0.7167958818550939,36.0,76.0,7.2,1.3862667805036102,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.21929026387625114,0.017288444040036398,0.017288444040036398
2016,1,88.0,88.0,58.0,42.0,65.0,93.0,-0.06277888282822494,-0.10518791409724901,-0.45454650714860745,-0.10512613394705042,30.0,72.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.017288444040036398,0.21929026387625114,0.017288444040036398,0.017288444040036398
2017,0,85.0,82.0,51.0,39.0,52.0,91.0,-0.6517998751010114,-0.6936155752274826,-0.6799024918810114,-0.7167958818550939,36.0,68.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.014558689717925387,0.21929026387625114,0.11828935395814377,0.014558689717925387
2018,0,86.0,85.0,53.0,41.0,52.0,92.0,-0.5339956766464542,-0.571026479158684,-0.45454650714860745,-0.5368930148233164,35.0,67.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.014558689717925387,0.21929026387625114,0.11828935395814377,0.014558689717925387
2014,0,81.0,74.0,41.0,39.0,42.0,87.0,-1.16228473507076,-1.1839719595026772,-1.3559704460782234,-1.2924850563567818,32.0,70.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.014558689717925387,0.21929026387625114,0.11828935395814377,0.014558689717925387
2015,1,86.0,80.0,50.0,39.0,55.0,90.0,-0.5339956766464542,-0.5955442983724437,-0.544688901041569,-0.6448347350423829,36.0,69.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.014558689717925387,0.21929026387625114,0.11828935395814377,0.014558689717925387
2017,1,89.0,87.0,55.0,39.0,62.0,93.0,-0.25911921358582046,-0.30133046780732686,-0.3644041132556458,-0.1770872807597614,36.0,68.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.014558689717925387,0.21929026387625114,0.11828935395814377,0.014558689717925387
2015,0,82.0,75.0,46.0,39.0,43.0,86.0,-1.0444805366162024,-1.0613828634338787,-0.9954008705063769,-1.076601615918649,36.0,69.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.014558689717925387,0.21929026387625114,0.11828935395814377,0.014558689717925387
2017,0,87.0,87.0,59.0,43.0,58.0,96.0,-0.45545954434341596,-0.49747302151740475,-0.45454650714860745,-0.7167958818550939,33.0,61.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.017288444040036398,0.21929026387625114,0.11828935395814377,0.017288444040036398
2013,0,75.0,77.0,46.0,46.0,40.0,89.0,-1.0444805366162024,-1.0613828634338787,-1.0855432643993386,-1.220523909544071,29.0,57.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.21929026387625114,0.11828935395814377,0.017288444040036398
2020,0,90.0,91.0,63.0,47.0,51.0,96.0,-0.06277888282822494,0.45872192781922483,-0.0038345376837994856,-0.2130678541661169,35.0,54.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.017288444040036398,0.21929026387625114,0.11828935395814377,0.017288444040036398
2018,1,83.0,82.0,61.0,35.0,75.0,78.0,0.5655101755960807,0.4832397470329846,-0.45454650714860745,-0.10512613394705042,34.0,58.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.21929026387625114,0.11828935395814377,0.017288444040036398
2013,0,80.0,75.0,44.0,23.0,36.0,77.0,-0.8481402058586069,-0.8897581289375605,-0.9052584766134154,-1.076601615918649,31.0,73.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.21929026387625114,0.11828935395814377,0.017288444040036398
2014,0,80.0,70.0,38.0,32.0,35.0,85.0,-1.3193569996768362,-1.3555966939989954,-1.3559704460782234,-1.2924850563567818,33.0,74.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.21929026387625114,0.11828935395814377,0.017288444040036398
2014,0,86.0,82.0,57.0,43.0,60.0,92.0,-0.25911921358582046,-0.30133046780732686,-0.45454650714860745,-0.1411067073534059,30.0,58.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.015468607825295723,0.017288444040036398,0.015468607825295723,0.017288444040036398
2020,0,90.0,88.0,62.0,43.0,66.0,94.0,0.4869740432930425,1.1207030465907377,0.2215214470486045,0.5425241873673485,31.0,59.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.015468607825295723,0.017288444040036398,0.015468607825295723,0.017288444040036398
2011,1,90.0,87.0,64.0,45.0,74.0,93.0,0.17282951408088967,0.09095463961282886,-0.0038345376837994856,0.3626213203355711,29.0,59.0,9.7,-1.477468542378848,-0.9109036662287666,-0.9109036662287666,0.015468607825295723,0.017288444040036398,0.015468607825295723,0.017288444040036398
2013,1,92.0,84.0,58.0,39.0,79.0,97.0,0.5262421094445616,0.45872192781922483,0.1764502501021237,0.722427054399126,24.0,59.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.15468607825295724,0.017288444040036398,0.017288444040036398
2017,0,92.0,88.0,63.0,42.0,71.0,98.0,0.5262421094445616,0.45872192781922483,0.3567350378880469,0.6504659075864151,26.0,59.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.017288444040036398,0.15468607825295724,0.017288444040036398,0.017288444040036398
2016,1,94.0,90.0,66.0,42.0,83.0,98.0,0.9189227709597526,0.8510070352393806,0.8525182042993356,1.2621356554944585,25.0,58.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.017288444040036398,0.15468607825295724,0.017288444040036398,0.017288444040036398
2012,1,91.0,83.0,56.0,44.0,79.0,97.0,0.5262421094445616,0.45872192781922483,0.13137905315564288,0.6504659075864151,25.0,60.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.15468607825295724,0.017288444040036398,0.017288444040036398
2011,1,91.0,86.0,61.0,45.0,79.0,97.0,0.5262421094445616,0.45872192781922483,0.3116638409415661,0.7943882012118371,29.0,59.0,9.7,-1.477468542378848,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.15468607825295724,0.017288444040036398,0.017288444040036398
2020,1,95.0,92.0,68.0,41.0,78.0,98.0,1.1152631017173482,1.0226317697356988,1.0778741890317396,1.2621356554944585,29.0,72.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.017288444040036398,0.15468607825295724,0.034576888080072796,0.017288444040036398
2020,0,92.0,88.0,60.0,41.0,66.0,96.0,0.13356144792937058,1.0226317697356988,0.0863078562091621,0.3626213203355711,29.0,72.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.017288444040036398,0.15468607825295724,0.034576888080072796,0.017288444040036398
2015,0,88.0,79.0,51.0,44.0,58.0,94.0,-0.25911921358582046,-0.30133046780732686,-0.4996177040950882,-0.24904842757247242,29.0,69.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.017288444040036398,0.15468607825295724,0.034576888080072796,0.017288444040036398
2020,1,91.0,91.0,77.0,45.0,55.0,97.0,1.3508714986264627,1.267809961873296,1.3483013707106244,1.2981162289008141,30.0,60.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.017288444040036398,0.15468607825295724,0.034576888080072796,0.017288444040036398
2011,1,85.0,87.0,69.0,39.0,55.0,91.0,0.2513656463839279,0.21354373568162752,-0.0038345376837994856,0.29066017352286005,29.0,53.0,9.7,-1.477468542378848,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.15468607825295724,0.034576888080072796,0.017288444040036398
2015,1,86.0,90.0,67.0,49.0,51.0,94.0,0.5262421094445616,0.45872192781922483,-0.0038345376837994856,0.47056304055463755,33.0,57.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.017288444040036398,0.15468607825295724,0.034576888080072796,0.017288444040036398
2017,1,91.0,91.0,76.0,42.0,58.0,97.0,1.1152631017173482,1.0226317697356988,0.8975894012458164,1.082232788462681,33.0,58.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.017288444040036398,0.15468607825295724,0.034576888080072796,0.017288444040036398
2018,1,87.0,92.0,74.0,47.0,60.0,95.0,1.3116034324749437,1.2187743234457766,0.8975894012458164,1.2621356554944585,32.0,57.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.15468607825295724,0.034576888080072796,0.017288444040036398
2015,0,82.0,80.0,60.0,49.0,39.0,94.0,-0.21985114743430134,-0.27681264859356713,-0.45454650714860745,-0.10512613394705042,33.0,57.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.017288444040036398,0.15468607825295724,0.034576888080072796,0.017288444040036398
2012,0,84.0,79.0,53.0,42.0,62.0,96.0,-0.21985114743430134,-0.27681264859356713,-0.45454650714860745,0.18271845330379358,32.0,54.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.15468607825295724,0.017288444040036398,0.017288444040036398
2017,0,93.0,89.0,63.0,42.0,76.0,99.0,0.5262421094445616,0.45872192781922483,0.44687743178100847,0.6504659075864151,22.0,56.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.017288444040036398,0.15468607825295724,0.017288444040036398,0.017288444040036398
2016,1,95.0,91.0,67.0,43.0,87.0,99.0,1.1937992340203862,1.0961852273769779,0.8975894012458164,1.3340968023071695,22.0,56.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.017288444040036398,0.15468607825295724,0.017288444040036398,0.017288444040036398
2011,1,93.0,87.0,63.0,47.0,84.0,98.0,0.8403866386567144,0.7774535775981014,0.53701982567397,1.01027164164997,29.0,55.0,9.7,-1.477468542378848,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.15468607825295724,0.017288444040036398,0.017288444040036398
2017,0,90.0,87.0,61.0,39.0,59.0,97.0,0.3299017786869661,0.262579374109147,-0.0038345376837994856,0.3626213203355711,31.0,60.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.014558689717925387,0.15468607825295724,0.06824385805277525,0.014558689717925387
2020,1,92.0,90.0,70.0,37.0,65.0,96.0,1.3116034324749437,1.2187743234457766,1.438443764603586,1.442038522526236,32.0,60.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.014558689717925387,0.15468607825295724,0.06824385805277525,0.014558689717925387
2017,1,92.0,91.0,68.0,39.0,71.0,98.0,0.9189227709597526,0.8510070352393806,0.6722334165134124,1.082232788462681,31.0,60.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.014558689717925387,0.15468607825295724,0.06824385805277525,0.014558689717925387
2018,1,90.0,90.0,64.0,48.0,70.0,96.0,1.03672696941431,0.9490783120944195,0.8975894012458164,1.2621356554944585,33.0,60.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.014558689717925387,0.15468607825295724,0.06824385805277525,0.014558689717925387
2017,0,90.0,86.0,53.0,42.0,61.0,98.0,-0.25911921358582046,-0.30133046780732686,-0.45454650714860745,0.0028155862720160825,26.0,64.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.017288444040036398,0.15468607825295724,0.06824385805277525,0.017288444040036398
2019,1,93.0,90.0,61.0,33.0,73.0,99.0,1.1152631017173482,1.0226317697356988,0.8975894012458164,1.1901745086817475,37.0,73.0,7.2,1.3862667805036102,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.15468607825295724,0.06824385805277525,0.017288444040036398
2017,1,90.0,92.0,59.0,42.0,75.0,98.0,0.5262421094445616,0.45872192781922483,0.2215214470486045,0.47056304055463755,26.0,64.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.017288444040036398,0.15468607825295724,0.06824385805277525,0.017288444040036398
2013,1,92.0,84.0,65.0,58.0,45.0,98.0,-0.6125318089494923,-0.6445799367999632,-0.0038345376837994856,0.722427054399126,18.0,58.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.011828935395814377,0.15468607825295724,0.06824385805277525,0.011828935395814377
2012,0,86.0,85.0,59.0,64.0,47.0,91.0,-0.21985114743430134,-0.27681264859356713,-0.5897600979880498,-0.10512613394705042,26.0,63.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.011828935395814377,0.15468607825295724,0.06824385805277525,0.011828935395814377
2017,1,91.0,92.0,65.0,47.0,49.0,99.0,-0.33765534588885865,-0.3748839254486061,0.8975894012458164,1.2981162289008141,35.0,66.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.011828935395814377,0.15468607825295724,0.06824385805277525,0.011828935395814377
2019,0,81.0,87.0,59.0,8.0,70.0,99.0,0.2513656463839279,1.0471495889494584,0.2215214470486045,0.3626213203355711,44.0,67.0,7.2,1.3862667805036102,0.0434177152635203,0.0434177152635203,0.007279344858962694,0.15468607825295724,0.06824385805277525,0.007279344858962694
2020,0,87.0,71.0,40.0,15.0,62.0,92.0,0.5262421094445616,1.6110594308659323,0.8074470073528548,0.11075730649108258,44.0,68.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.007279344858962694,0.15468607825295724,0.06824385805277525,0.007279344858962694
2017,1,90.0,86.0,64.0,13.0,80.0,98.0,1.3116034324749437,1.2187743234457766,1.2130877798711819,1.2981162289008141,43.0,70.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.007279344858962694,0.15468607825295724,0.06824385805277525,0.007279344858962694
2019,1,94.0,96.0,64.0,49.0,67.0,99.0,0.5262421094445616,0.45872192781922483,0.8074470073528548,0.6504659075864151,36.0,52.0,7.2,1.3862667805036102,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.15468607825295724,0.06824385805277525,0.017288444040036398
2020,1,89.0,80.0,51.0,45.0,72.0,89.0,-0.06277888282822494,-0.10518791409724901,-0.13904812852324186,0.3626213203355711,43.0,76.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2020,0,86.0,76.0,45.0,45.0,59.0,86.0,-0.6517998751010114,-0.10518791409724901,-0.8151160827204538,-0.6808153084487384,43.0,76.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2018,1,84.0,77.0,45.0,46.0,69.0,85.0,-0.45545954434341596,-0.49747302151740475,-0.6799024918810114,-0.24904842757247242,42.0,76.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
